Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-4520.217	-4739.932	219.7154	0.5084703	0.7975111
6	-3844.232	-4062.164	217.9325	0.2858716	2.33805
12	-2763.675	-2979.472	215.7962	4.425049	0.8009435
18	-2783.492	-3000.554	217.0613	3.078265	0.9002664
24	-4089.325	-4308.609	219.2839	0.7527519	1.008399
30	-4506.221	-4725.912	219.6911	0.3455651	1.008399
36	-3483.686	-3702.001	218.3147	1.383751	1.307297
42	-3575.523	-3793.352	217.8291	0.8931178	2.010696
48	-2867.036	-3084.014	216.9789	1.921995	1.89053
54	-2815.998	-3032.977	216.9789	1.921995	1.89053
60	-3629.116	-3847.81	218.694	0.9818758	1.325506
66	-3708.864	-3923.954	215.0903	0.0270656	4.178889
72	-4716.352	-4936.036	219.6844	0.1959665	1.154013
78	-2818.558	-3035.068	216.5101	2.646529	1.71353
84	-2732.026	-2947.822	215.7961	4.046519	1.186936
90	-4323.116	-4542.378	219.2623	1.079651	0.4326415
96	-4398.11	-4617.942	219.8317	0.08489912	1.121657
102	-4820.178	-5040.038	219.8592	0.0573684	1.121657
108	-4385.567	-4605.176	219.6089	0.2010288	1.214927
114	-3479.457	-3697.625	218.1681	0.8555303	1.806407
120	-2887.999	-3105.538	217.5395	2.804074	0.4378793
126	-5363.848	-5583.986	220.1376	0.2059561	0.4378793
132	-2752.1	-2966.503	214.4028	5.93087	0.6018848
138	-2756.092	-2972.064	215.9715	3.829103	1.222845
144	-4091.511	-4310.696	219.1845	0.2767451	1.491959
150	-4287.832	-4507.129	219.2963	1.055222	0.5145934
156	-2730.873	-2947.856	216.9827	3.354373	0.5913029
162	-4413.997	-4633.588	219.5903	0.6348808	0.7956445
168	-3183.354	-3399.545	216.1907	1.053623	2.939529
174	-3838.149	-4057.09	218.9407	1.053623	1.049611
180	-2940.43	-3157.697	217.2666	2.079335	1.577508
186	-4956.332	-5176.315	219.9833	0.08703742	0.9744319
192	-3629.657	-3848.48	218.8228	1.436857	0.7467084
198	-3341.466	-3559.745	218.2798	1.368528	1.347519
204	-3182.389	-3400.874	218.4851	1.566014	0.9939997
210	-4211.763	-4431.208	219.445	0.3679102	1.212386
216	-2996.048	-3214.358	218.3098	1.697459	1.037146
222	-3165.646	-3383.752	218.1058	1.476629	1.399317
228	-3006.61	-3223.506	216.8963	1.449618	2.256504
234	-3550.01	-3768.406	218.3965	0.8347651	1.660494
240	-4288.022	-4507.039	219.0169	0.2143603	1.660494
246	-4387.8	-4606.311	218.511	1.600954	0.2285365
252	-3753.022	-3971.295	218.2727	1.965037	0.2974684
258	-5291.484	-5511.344	219.8605	0.4542567	0.3756982
264	-5154.553	-5374.295	219.7428	0.5719567	0.3756982
270	-3558.043	-3776.634	218.5911	0.9589613	1.424424
276	-4342.627	-4562.217	219.5894	0.4434815	1.012197
282	-3448.91	-3667.598	218.688	1.604554	0.6927936
288	-3501.389	-3720.01	218.6213	1.688858	0.6589018
294	-2736.218	-2952.647	216.4288	3.383064	1.2133
300	-3811.127	-4029.464	218.3366	0.5487233	1.901113
306	-4939.335	-5159.326	219.9908	0.1770662	0.8676165
312	-5688.159	-5907.958	219.7988	0.3931733	0.267797
318	-3224.664	-3442.856	218.1918	1.592146	1.236845
324	-3325.474	-3543.929	218.4548	1.329222	1.236845
330	-3468.667	-3687.346	218.6784	1.660676	0.5846193
336	-3717.413	-3934.428	217.0148	0.4060723	2.83276
342	-3025.226	-3241.255	216.0281	1.393728	2.83218
348	-4855.4	-5074.107	218.7073	1.393728	0.223995
354	-3074.027	-3291.949	217.9227	1.893062	1.209959
360	-4478.54	-4697.972	219.4311	0.2517021	1.319934
366	-5064.902	-5285.052	220.1503	0.1647757	0.6483467
372	-3487.853	-3706.526	218.6735	1.529355	0.8248831
378	-3738.298	-3956.933	218.6352	1.711363	0.4498148
384	-2748.222	-2964.805	216.5828	3.611588	0.8355458
390	-3427.582	-3645.94	218.3577	1.217104	1.405262
396	-2723.097	-2937.45	214.3526	5.994105	0.4503194
402	-2935.179	-3152.744	217.5654	2.025182	1.393038
408	-3235.229	-3453.762	218.5331	1.779515	0.6537224
414	-3355.21	-3573.817	218.607	1.705639	0.6537224
