Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-1316.359	-1534.821	218.462	1.844166	0.667007
6	-1292.867	-1511.381	218.5139	1.730334	0.7692684
12	-1283.953	-1502.397	218.4436	1.845086	0.6996696
18	-1291.672	-1510.135	218.4633	1.767869	0.7875603
24	-1294.437	-1512.912	218.4754	1.503049	1.064712
30	-1299.817	-1517.949	218.1313	1.423665	1.420631
36	-1298.69	-1516.932	218.2418	1.383392	1.365854
42	-1294.006	-1512.22	218.2137	1.360682	1.405592
48	-1292.36	-1510.556	218.1957	1.378696	1.405592
54	-1275.874	-1493.592	217.7175	1.291251	1.816692
60	-1291.137	-1508.517	217.3806	1.200284	2.104029
66	-1291.709	-1509.001	217.2924	1.043671	2.262815
72	-1289.761	-1506.428	216.6673	1.174027	2.574797
78	-1284.211	-1501.697	217.4863	1.003633	2.163438
84	-1291.314	-1508.334	217.0194	1.039174	2.439109
90	-1286.897	-1504.716	217.8198	1.255763	1.770406
96	-1293.447	-1511.226	217.7793	1.225505	1.819435
102	-1302.323	-1520.509	218.1855	1.292266	1.479508
108	-1294.106	-1512.336	218.2295	1.434033	1.335377
114	-1304.544	-1522.958	218.4146	1.41811	1.195454
120	-1311.344	-1529.747	218.4034	1.429338	1.195454
126	-1307.342	-1525.518	218.1755	1.462924	1.355406
132	-1295.164	-1513.513	218.3494	1.597228	1.094346
138	-1291.869	-1509.976	218.1071	1.476245	1.398626
144	-1291.839	-1509.484	217.6452	1.283652	1.87148
150	-1308.852	-1526.489	217.6371	1.310482	1.858723
156	-1313.454	-1531.311	217.8567	1.289089	1.721167
162	-1293.217	-1511.383	218.1656	1.40557	1.408095
168	-1292.959	-1511.146	218.1878	1.377234	1.41283
174	-1283.003	-1500.901	217.8981	1.400892	1.611729
180	-1275.865	-1493.968	218.1034	1.354217	1.494721
186	-1298.678	-1516.083	217.4053	1.041772	2.19129
192	-1292.492	-1510.021	217.529	1.052907	2.103397
198	-1289.338	-1506.056	216.718	1.014676	2.641995
204	-1304.675	-1520.954	216.2786	1.058626	2.883441
210	-1292.925	-1511.129	218.2041	1.191144	1.541244
216	-1302.286	-1520.523	218.2369	1.44942	1.317114
222	-1289.738	-1506.55	216.8114	1.164858	2.490688
228	-1291.223	-1507.363	216.14	1.201941	2.880598
234	-1297.013	-1514.841	217.8281	1.21638	1.791969
240	-1285.718	-1502.199	216.4806	1.026438	2.780352
246	-1295.169	-1512.433	217.2646	0.9950092	2.311793
252	-1293.231	-1510.251	217.0208	1.175246	2.352216
258	-1292.414	-1509.193	216.7784	1.154925	2.51756
264	-1293.689	-1511.392	217.7026	1.218262	1.876931
270	-1302.374	-1520.021	217.647	1.305843	1.855096
276	-1309.655	-1527.436	217.7804	1.445507	1.664278
282	-1291.429	-1508.88	217.4511	1.242818	2.029485
288	-1276.428	-1493.796	217.3673	1.078485	2.192107
294	-1274.433	-1491.281	216.8477	1.031459	2.551276
300	-1279.525	-1497.103	217.5785	1.294096	1.909762
306	-1289.103	-1506.886	217.7823	1.410901	1.687629
312	-1281.702	-1499.058	217.3565	1.210809	2.112921
318	-1283.688	-1500.833	217.1456	1.312753	2.183971
324	-1283.883	-1500.976	217.0924	1.158016	2.317593
330	-1298.168	-1515.722	217.5538	1.158847	2.017035
336	-1296.203	-1513.673	217.4703	1.074299	2.127804
342	-1287.963	-1505.264	217.3006	0.9707273	2.304265
